Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
Financial Intermediation Services Indirectly Measured (FISIM),2010,Northern and Western,Euro Million,9.7,11.800486618004866
Financial Intermediation Services Indirectly Measured (FISIM),2010,Border,Euro Million,6.0,7.299270072992702
Financial Intermediation Services Indirectly Measured (FISIM),2010,West,Euro Million,3.7,4.5012165450121655
Financial Intermediation Services Indirectly Measured (FISIM),2010,Southern,Euro Million,22.5,27.37226277372263
Financial Intermediation Services Indirectly Measured (FISIM),2010,Mid-West,Euro Million,5.8,7.0559610705596105
Financial Intermediation Services Indirectly Measured (FISIM),2010,South-East,Euro Million,9.3,11.313868613138688
Financial Intermediation Services Indirectly Measured (FISIM),2010,South-West,Euro Million,7.4,9.002433090024331
Financial Intermediation Services Indirectly Measured (FISIM),2010,Eastern and Midland,Euro Million,20.8,25.304136253041364
Financial Intermediation Services Indirectly Measured (FISIM),2010,Dublin and Mid-East,Euro Million,12.9,15.693430656934307
Financial Intermediation Services Indirectly Measured (FISIM),2010,Midland,Euro Million,7.9,9.610705596107056
Financial Intermediation Services Indirectly Measured (FISIM),2011,State,Euro Million,62.8,74.31952662721893
Financial Intermediation Services Indirectly Measured (FISIM),2011,Northern and Western,Euro Million,11.9,14.082840236686392
Financial Intermediation Services Indirectly Measured (FISIM),2011,Border,Euro Million,8.8,10.414201183431954
Financial Intermediation Services Indirectly Measured (FISIM),2011,West,Euro Million,3.1,3.668639053254438
Financial Intermediation Services Indirectly Measured (FISIM),2011,Southern,Euro Million,26.8,31.71597633136095
Financial Intermediation Services Indirectly Measured (FISIM),2011,Mid-West,Euro Million,7.0,8.284023668639053
Financial Intermediation Services Indirectly Measured (FISIM),2011,South-East,Euro Million,11.8,13.96449704142012
Financial Intermediation Services Indirectly Measured (FISIM),2011,South-West,Euro Million,7.9,9.349112426035504
Financial Intermediation Services Indirectly Measured (FISIM),2011,Eastern and Midland,Euro Million,24.1,28.520710059171602
Financial Intermediation Services Indirectly Measured (FISIM),2011,Dublin and Mid-East,Euro Million,14.7,17.39644970414201
Financial Intermediation Services Indirectly Measured (FISIM),2011,Midland,Euro Million,9.3,11.005917159763316
Financial Intermediation Services Indirectly Measured (FISIM),2012,State,Euro Million,58.0,68.15511163337251
Financial Intermediation Services Indirectly Measured (FISIM),2012,Northern and Western,Euro Million,10.1,11.868390129259696
Financial Intermediation Services Indirectly Measured (FISIM),2012,Border,Euro Million,7.5,8.813160987074031
Financial Intermediation Services Indirectly Measured (FISIM),2012,West,Euro Million,2.6,3.0552291421856643
Financial Intermediation Services Indirectly Measured (FISIM),2012,Southern,Euro Million,27.4,32.19741480611046
Financial Intermediation Services Indirectly Measured (FISIM),2012,Mid-West,Euro Million,6.8,7.990599294947122
Financial Intermediation Services Indirectly Measured (FISIM),2012,South-East,Euro Million,10.5,12.338425381903644
Financial Intermediation Services Indirectly Measured (FISIM),2012,South-West,Euro Million,10.0,11.75088131609871
Financial Intermediation Services Indirectly Measured (FISIM),2012,Eastern and Midland,Euro Million,20.5,24.089306698002353
Financial Intermediation Services Indirectly Measured (FISIM),2012,Dublin and Mid-East,Euro Million,11.3,13.278495887191543
Financial Intermediation Services Indirectly Measured (FISIM),2012,Midland,Euro Million,9.2,10.810810810810812
Financial Intermediation Services Indirectly Measured (FISIM),2013,State,Euro Million,52.7,61.7096018735363
Financial Intermediation Services Indirectly Measured (FISIM),2013,Northern and Western,Euro Million,9.2,10.772833723653395
Financial Intermediation Services Indirectly Measured (FISIM),2013,Border,Euro Million,6.6,7.7283372365339575
Financial Intermediation Services Indirectly Measured (FISIM),2013,West,Euro Million,2.6,3.0444964871194378
Financial Intermediation Services Indirectly Measured (FISIM),2013,Southern,Euro Million,25.3,29.625292740046838
Financial Intermediation Services Indirectly Measured (FISIM),2013,Mid-West,Euro Million,5.7,6.674473067915691
Financial Intermediation Services Indirectly Measured (FISIM),2013,South-East,Euro Million,10.0,11.7096018735363
Financial Intermediation Services Indirectly Measured (FISIM),2013,South-West,Euro Million,9.6,11.241217798594848
Financial Intermediation Services Indirectly Measured (FISIM),2013,Eastern and Midland,Euro Million,18.2,21.311475409836063
Financial Intermediation Services Indirectly Measured (FISIM),2013,Dublin and Mid-East,Euro Million,9.8,11.475409836065575
Financial Intermediation Services Indirectly Measured (FISIM),2013,Midland,Euro Million,8.4,9.836065573770492
Financial Intermediation Services Indirectly Measured (FISIM),2014,State,Euro Million,59.1,68.96149358226371
Financial Intermediation Services Indirectly Measured (FISIM),2014,Northern and Western,Euro Million,9.8,11.435239206534423
Financial Intermediation Services Indirectly Measured (FISIM),2014,Border,Euro Million,6.9,8.051341890315053
Financial Intermediation Services Indirectly Measured (FISIM),2014,West,Euro Million,2.9,3.38389731621937
Financial Intermediation Services Indirectly Measured (FISIM),2014,Southern,Euro Million,28.2,32.90548424737456
Financial Intermediation Services Indirectly Measured (FISIM),2014,Mid-West,Euro Million,7.1,8.284714119019837
Financial Intermediation Services Indirectly Measured (FISIM),2014,South-East,Euro Million,10.9,12.718786464410735
Financial Intermediation Services Indirectly Measured (FISIM),2014,South-West,Euro Million,10.2,11.90198366394399
Financial Intermediation Services Indirectly Measured (FISIM),2014,Eastern and Midland,Euro Million,21.2,24.73745624270712
Financial Intermediation Services Indirectly Measured (FISIM),2014,Dublin and Mid-East,Euro Million,11.4,13.302217036172696
Financial Intermediation Services Indirectly Measured (FISIM),2014,Midland,Euro Million,9.7,11.31855309218203
Financial Intermediation Services Indirectly Measured (FISIM),2015,State,Euro Million,116.5,136.25730994152045
Financial Intermediation Services Indirectly Measured (FISIM),2015,Northern and Western,Euro Million,18.6,21.75438596491228
Financial Intermediation Services Indirectly Measured (FISIM),2015,Border,Euro Million,13.0,15.204678362573098
Financial Intermediation Services Indirectly Measured (FISIM),2015,West,Euro Million,5.6,6.549707602339181
Financial Intermediation Services Indirectly Measured (FISIM),2015,Southern,Euro Million,56.3,65.84795321637426
Financial Intermediation Services Indirectly Measured (FISIM),2015,Mid-West,Euro Million,13.7,16.023391812865494
Financial Intermediation Services Indirectly Measured (FISIM),2015,South-East,Euro Million,21.4,25.02923976608187
Financial Intermediation Services Indirectly Measured (FISIM),2015,South-West,Euro Million,21.2,24.7953216374269
Financial Intermediation Services Indirectly Measured (FISIM),2015,Eastern and Midland,Euro Million,41.6,48.654970760233915
Financial Intermediation Services Indirectly Measured (FISIM),2015,Dublin and Mid-East,Euro Million,22.6,26.432748538011698
Financial Intermediation Services Indirectly Measured (FISIM),2015,Midland,Euro Million,19.0,22.22222222222222
Financial Intermediation Services Indirectly Measured (FISIM),2016,State,Euro Million,157.6,183.6829836829837
Financial Intermediation Services Indirectly Measured (FISIM),2016,Northern and Western,Euro Million,22.4,26.107226107226108
Financial Intermediation Services Indirectly Measured (FISIM),2016,Border,Euro Million,14.3,16.666666666666668
Financial Intermediation Services Indirectly Measured (FISIM),2016,West,Euro Million,8.1,9.44055944055944
Financial Intermediation Services Indirectly Measured (FISIM),2016,Southern,Euro Million,80.3,93.58974358974359
Financial Intermediation Services Indirectly Measured (FISIM),2016,Mid-West,Euro Million,19.5,22.727272727272727
Financial Intermediation Services Indirectly Measured (FISIM),2016,South-East,Euro Million,31.7,36.946386946386944
Financial Intermediation Services Indirectly Measured (FISIM),2016,South-West,Euro Million,29.2,34.032634032634036
Financial Intermediation Services Indirectly Measured (FISIM),2016,Eastern and Midland,Euro Million,54.9,63.98601398601399
Financial Intermediation Services Indirectly Measured (FISIM),2016,Dublin and Mid-East,Euro Million,31.0,36.13053613053613
Financial Intermediation Services Indirectly Measured (FISIM),2016,Midland,Euro Million,23.9,27.855477855477854
Financial Intermediation Services Indirectly Measured (FISIM),2017,State,Euro Million,127.4186703,146.7957031105991
Financial Intermediation Services Indirectly Measured (FISIM),2017,Northern and Western,Euro Million,19.24385851,22.170343905529954
Financial Intermediation Services Indirectly Measured (FISIM),2017,Border,Euro Million,12.78526397,14.729566785714288
Financial Intermediation Services Indirectly Measured (FISIM),2017,West,Euro Million,6.458594537,7.440777116359447
Financial Intermediation Services Indirectly Measured (FISIM),2017,Southern,Euro Million,61.93952484,71.35889958525345
Financial Intermediation Services Indirectly Measured (FISIM),2017,Mid-West,Euro Million,15.15659788,17.461518294930876
Financial Intermediation Services Indirectly Measured (FISIM),2017,South-East,Euro Million,23.7150157,27.321446658986176
Financial Intermediation Services Indirectly Measured (FISIM),2017,South-West,Euro Million,23.06791126,26.575934631336406
Financial Intermediation Services Indirectly Measured (FISIM),2017,Eastern and Midland,Euro Million,46.23528693,53.2664595967742
Financial Intermediation Services Indirectly Measured (FISIM),2017,Dublin and Mid-East,Euro Million,25.88445676,29.82080271889401
Financial Intermediation Services Indirectly Measured (FISIM),2017,Midland,Euro Million,20.35083017,23.445656877880186
Financial Intermediation Services Indirectly Measured (FISIM),2018,State,Euro Million,132.6785209,151.2867969213227
Financial Intermediation Services Indirectly Measured (FISIM),2018,Northern and Western,Euro Million,19.64735852,22.40291735461802
Financial Intermediation Services Indirectly Measured (FISIM),2018,Border,Euro Million,13.34059666,15.211626750285062
Financial Intermediation Services Indirectly Measured (FISIM),2018,West,Euro Million,6.306761865,7.1912906100342076
Financial Intermediation Services Indirectly Measured (FISIM),2018,Southern,Euro Million,64.90459285,74.00751750285063
Financial Intermediation Services Indirectly Measured (FISIM),2018,Mid-West,Euro Million,16.61536465,18.945683751425314
Financial Intermediation Services Indirectly Measured (FISIM),2018,South-East,Euro Million,24.76064409,28.233345598631697
Financial Intermediation Services Indirectly Measured (FISIM),2018,South-West,Euro Million,23.52858411,26.828488152793614
Financial Intermediation Services Indirectly Measured (FISIM),2018,Eastern and Midland,Euro Million,48.12656955,54.876362086659064
Financial Intermediation Services Indirectly Measured (FISIM),2018,Dublin and Mid-East,Euro Million,26.5585331,30.283390079817558
Financial Intermediation Services Indirectly Measured (FISIM),2018,Midland,Euro Million,21.56803645,24.592972006841507
Financial Intermediation Services Indirectly Measured (FISIM),2019,State,Euro Million,134.5733715,151.88868115124154
Financial Intermediation Services Indirectly Measured (FISIM),2019,Northern and Western,Euro Million,18.83596549,21.25955472911964
Financial Intermediation Services Indirectly Measured (FISIM),2019,Border,Euro Million,13.1779323,14.87351275395034
Financial Intermediation Services Indirectly Measured (FISIM),2019,West,Euro Million,5.658033189,6.386041974040633
Financial Intermediation Services Indirectly Measured (FISIM),2019,Southern,Euro Million,65.47238538,73.89659749435667
Financial Intermediation Services Indirectly Measured (FISIM),2019,Mid-West,Euro Million,17.13961736,19.344940586907448
Financial Intermediation Services Indirectly Measured (FISIM),2019,South-East,Euro Million,23.76382896,26.821477381489846
Financial Intermediation Services Indirectly Measured (FISIM),2019,South-West,Euro Million,24.56893906,27.73017952595937
Financial Intermediation Services Indirectly Measured (FISIM),2019,Eastern and Midland,Euro Million,50.26502063,56.732528927765244
Financial Intermediation Services Indirectly Measured (FISIM),2019,Dublin and Mid-East,Euro Million,27.27882512,30.788741670428898
Financial Intermediation Services Indirectly Measured (FISIM),2019,Midland,Euro Million,22.98619551,25.943787257336346
Financial Intermediation Services Indirectly Measured (FISIM),2020,State,Euro Million,114.7134889,128.60256603139013
Financial Intermediation Services Indirectly Measured (FISIM),2020,Northern and Western,Euro Million,17.16144558,19.23928876681614
Financial Intermediation Services Indirectly Measured (FISIM),2020,Border,Euro Million,12.0216432,13.477178475336322
Financial Intermediation Services Indirectly Measured (FISIM),2020,West,Euro Million,5.139802383,5.762110294843049
Financial Intermediation Services Indirectly Measured (FISIM),2020,Southern,Euro Million,57.16779562,64.08945697309416
Financial Intermediation Services Indirectly Measured (FISIM),2020,Mid-West,Euro Million,15.09705815,16.92495308295964
Financial Intermediation Services Indirectly Measured (FISIM),2020,South-East,Euro Million,20.55388193,23.04246853139013
Financial Intermediation Services Indirectly Measured (FISIM),2020,South-West,Euro Million,21.51685554,24.122035358744395
Financial Intermediation Services Indirectly Measured (FISIM),2020,Eastern and Midland,Euro Million,40.38424766,45.27382024663677
Financial Intermediation Services Indirectly Measured (FISIM),2020,Dublin and Mid-East,Euro Million,20.56161855,23.051141872197306
Financial Intermediation Services Indirectly Measured (FISIM),2020,Midland,Euro Million,19.8226291,22.2226783632287
Financial Intermediation Services Indirectly Measured (FISIM),2021,State,Euro Million,77.27503224,84.45358714754099
Financial Intermediation Services Indirectly Measured (FISIM),2021,Northern and Western,Euro Million,12.81923446,14.01009230601093
Financial Intermediation Services Indirectly Measured (FISIM),2021,Border,Euro Million,9.224088497,10.080971034972679
Financial Intermediation Services Indirectly Measured (FISIM),2021,West,Euro Million,3.595145964,3.9291212721311477
Financial Intermediation Services Indirectly Measured (FISIM),2021,Southern,Euro Million,36.59466797,39.99417264480875
Financial Intermediation Services Indirectly Measured (FISIM),2021,Mid-West,Euro Million,11.68843997,12.774251333333334
Financial Intermediation Services Indirectly Measured (FISIM),2021,South-East,Euro Million,14.01371504,15.31553556284153
Financial Intermediation Services Indirectly Measured (FISIM),2021,South-West,Euro Million,10.89251296,11.90438574863388
Financial Intermediation Services Indirectly Measured (FISIM),2021,Eastern and Midland,Euro Million,27.86112981,30.449322196721315
Financial Intermediation Services Indirectly Measured (FISIM),2021,Dublin and Mid-East,Euro Million,13.93665459,15.23131649180328
Financial Intermediation Services Indirectly Measured (FISIM),2021,Midland,Euro Million,13.92447522,15.218005704918033
Financial Intermediation Services Indirectly Measured (FISIM),2022,State,Euro Million,87.6081564,90.31768701030927
Financial Intermediation Services Indirectly Measured (FISIM),2022,Northern and Western,Euro Million,11.83072573,12.196624463917523
Financial Intermediation Services Indirectly Measured (FISIM),2022,Border,Euro Million,8.876524359,9.151056040206184
Financial Intermediation Services Indirectly Measured (FISIM),2022,West,Euro Million,2.954201369,3.0455684216494845
Financial Intermediation Services Indirectly Measured (FISIM),2022,Southern,Euro Million,44.25860745,45.62743036082474
Financial Intermediation Services Indirectly Measured (FISIM),2022,Mid-West,Euro Million,12.42628148,12.810599463917525
Financial Intermediation Services Indirectly Measured (FISIM),2022,South-East,Euro Million,15.69177557,16.177088216494845
Financial Intermediation Services Indirectly Measured (FISIM),2022,South-West,Euro Million,16.1405504,16.63974268041237
Financial Intermediation Services Indirectly Measured (FISIM),2022,Eastern and Midland,Euro Million,31.51882323,32.49363219587629
