,Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
5218,Net Value Added at Basic Prices,2016,Southern,Euro Million,870.6,1014.6853146853148
5219,Net Value Added at Basic Prices,2016,Mid-West,Euro Million,276.2,321.91142191142194
5220,Net Value Added at Basic Prices,2016,South-East,Euro Million,179.9,209.6736596736597
5221,Net Value Added at Basic Prices,2016,South-West,Euro Million,414.5,483.10023310023314
5222,Net Value Added at Basic Prices,2016,Eastern and Midland,Euro Million,282.0,328.6713286713287
5223,Net Value Added at Basic Prices,2016,Dublin and Mid-East,Euro Million,214.5,250.0
5224,Net Value Added at Basic Prices,2016,Midland,Euro Million,67.6,78.78787878787878
5225,Net Value Added at Basic Prices,2017,State,Euro Million,2352.493439,2710.245897465438
5226,Net Value Added at Basic Prices,2017,Northern and Western,Euro Million,458.6021774,528.3435223502305
5227,Net Value Added at Basic Prices,2017,Border,Euro Million,245.8946496,283.2887668202765
5228,Net Value Added at Basic Prices,2017,West,Euro Million,212.7075277,245.05475541474658
5229,Net Value Added at Basic Prices,2017,Southern,Euro Million,1477.264927,1701.9181186635947
5230,Net Value Added at Basic Prices,2017,Mid-West,Euro Million,446.1294643,513.9740372119816
5231,Net Value Added at Basic Prices,2017,South-East,Euro Million,373.4312019,430.220278686636
5232,Net Value Added at Basic Prices,2017,South-West,Euro Million,657.7042605,757.7238024193549
5233,Net Value Added at Basic Prices,2017,Eastern and Midland,Euro Million,416.6263344,479.9842562211982
5234,Net Value Added at Basic Prices,2017,Dublin and Mid-East,Euro Million,308.3506686,355.2427057603687
5235,Net Value Added at Basic Prices,2017,Midland,Euro Million,108.2756658,124.7415504608295
5236,Net Value Added at Basic Prices,2018,State,Euro Million,1718.55597,1959.5849144811857
5237,Net Value Added at Basic Prices,2018,Northern and Western,Euro Million,278.8088071,317.91198072976056
5238,Net Value Added at Basic Prices,2018,Border,Euro Million,159.0589264,181.36707685290762
5239,Net Value Added at Basic Prices,2018,West,Euro Million,119.7498807,136.5449038768529
5240,Net Value Added at Basic Prices,2018,Southern,Euro Million,1144.306769,1304.796771949829
5241,Net Value Added at Basic Prices,2018,Mid-West,Euro Million,324.8024745,370.3562993158495
5242,Net Value Added at Basic Prices,2018,South-East,Euro Million,339.6566665,387.2938044469783
5243,Net Value Added at Basic Prices,2018,South-West,Euro Million,479.8476281,547.1466683010262
5244,Net Value Added at Basic Prices,2018,Eastern and Midland,Euro Million,295.4403942,336.87616214367165
5245,Net Value Added at Basic Prices,2018,Dublin and Mid-East,Euro Million,249.5863984,284.5911042189282
5246,Net Value Added at Basic Prices,2018,Midland,Euro Million,45.85399581,52.285057936145954
5247,Net Value Added at Basic Prices,2019,State,Euro Million,1928.180172,2176.2755891647857
5248,Net Value Added at Basic Prices,2019,Northern and Western,Euro Million,384.278459,433.7228656884876
5249,Net Value Added at Basic Prices,2019,Border,Euro Million,236.7604069,267.2239355530474
5250,Net Value Added at Basic Prices,2019,West,Euro Million,147.518052,166.49893002257338
5251,Net Value Added at Basic Prices,2019,Southern,Euro Million,1227.378845,1385.3034367945825
5252,Net Value Added at Basic Prices,2019,Mid-West,Euro Million,350.39698,395.48191873589167
5253,Net Value Added at Basic Prices,2019,South-East,Euro Million,359.2293309,405.4507120767494
5254,Net Value Added at Basic Prices,2019,South-West,Euro Million,517.7525342,584.3708060948081
5255,Net Value Added at Basic Prices,2019,Eastern and Midland,Euro Million,316.522868,357.2492866817156
5256,Net Value Added at Basic Prices,2019,Dublin and Mid-East,Euro Million,256.2312808,289.20009119638826
5257,Net Value Added at Basic Prices,2019,Midland,Euro Million,60.29158722,68.04919550790068
5258,Net Value Added at Basic Prices,2020,State,Euro Million,2284.465054,2561.059477578475
5259,Net Value Added at Basic Prices,2020,Northern and Western,Euro Million,459.799415,515.4701961883408
5260,Net Value Added at Basic Prices,2020,Border,Euro Million,232.5676124,260.72602286995516
5261,Net Value Added at Basic Prices,2020,West,Euro Million,227.2318026,254.74417331838563
5262,Net Value Added at Basic Prices,2020,Southern,Euro Million,1423.892527,1596.2920706278026
5263,Net Value Added at Basic Prices,2020,Mid-West,Euro Million,425.5147113,477.0344297085201
5264,Net Value Added at Basic Prices,2020,South-East,Euro Million,417.8580648,468.4507452914798
5265,Net Value Added at Basic Prices,2020,South-West,Euro Million,580.5197512,650.8068959641255
5266,Net Value Added at Basic Prices,2020,Eastern and Midland,Euro Million,400.7731112,449.29720986547085
5267,Net Value Added at Basic Prices,2020,Dublin and Mid-East,Euro Million,299.8210337,336.12223508968606
5268,Net Value Added at Basic Prices,2020,Midland,Euro Million,100.9520774,113.17497466367712
5269,Net Value Added at Basic Prices,2021,State,Euro Million,2875.325593,3142.432342076503
5270,Net Value Added at Basic Prices,2021,Northern and Western,Euro Million,485.0274064,530.08459715847
5271,Net Value Added at Basic Prices,2021,Border,Euro Million,247.7407848,270.7549560655738
5272,Net Value Added at Basic Prices,2021,West,Euro Million,237.2866217,259.3296412021858
5273,Net Value Added at Basic Prices,2021,Southern,Euro Million,1824.365416,1993.8419846994539
5274,Net Value Added at Basic Prices,2021,Mid-West,Euro Million,489.7506281,535.2465880874317
5275,Net Value Added at Basic Prices,2021,South-East,Euro Million,528.5575662,577.658542295082
5276,Net Value Added at Basic Prices,2021,South-West,Euro Million,806.0572219,880.9368545355192
5277,Net Value Added at Basic Prices,2021,Eastern and Midland,Euro Million,565.9327701,618.5057596721311
5278,Net Value Added at Basic Prices,2021,Dublin and Mid-East,Euro Million,425.8955267,465.459592021858
5279,Net Value Added at Basic Prices,2021,Midland,Euro Million,140.0372434,153.04616765027322
5280,Net Value Added at Basic Prices,2022,State,Euro Million,3761.582581,3877.920186597938
5281,Net Value Added at Basic Prices,2022,Northern and Western,Euro Million,599.8770899,618.4299895876288
5282,Net Value Added at Basic Prices,2022,Border,Euro Million,298.3295089,307.556194742268
5283,Net Value Added at Basic Prices,2022,West,Euro Million,301.547581,310.87379484536075
5284,Net Value Added at Basic Prices,2022,Southern,Euro Million,2390.341396,2464.2694804123707
5285,Net Value Added at Basic Prices,2022,Mid-West,Euro Million,706.7462803,728.6044126804122
5286,Net Value Added at Basic Prices,2022,South-East,Euro Million,712.6508841,734.6916330927834
5287,Net Value Added at Basic Prices,2022,South-West,Euro Million,970.9442319,1000.9734349484535
5288,Net Value Added at Basic Prices,2022,Eastern and Midland,Euro Million,771.3640944,795.2207158762885
5289,Net Value Added at Basic Prices,2022,Dublin and Mid-East,Euro Million,539.3192215,555.9991974226804
5290,Net Value Added at Basic Prices,2022,Midland,Euro Million,232.0448729,239.2215184536082
5291,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,State,Euro Million,1651.3,2008.8807785888077
5292,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Northern and Western,Euro Million,557.2,677.8588807785889
5293,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Border,Euro Million,250.8,305.1094890510949
5294,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,West,Euro Million,306.4,372.7493917274939
5295,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Southern,Euro Million,769.7,936.3746958637471
5296,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Mid-West,Euro Million,261.8,318.4914841849149
5297,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,South-East,Euro Million,209.8,255.23114355231147
5298,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,South-West,Euro Million,298.2,362.77372262773724
5299,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Eastern and Midland,Euro Million,324.4,394.647201946472
5300,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Dublin and Mid-East,Euro Million,160.5,195.25547445255475
5301,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2010,Midland,Euro Million,163.8,199.27007299270076
5302,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,State,Euro Million,1831.7,2167.6923076923076
5303,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Northern and Western,Euro Million,572.9,677.9881656804733
5304,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Border,Euro Million,266.4,315.2662721893491
5305,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,West,Euro Million,306.6,362.8402366863906
5306,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Southern,Euro Million,888.9,1051.9526627218936
5307,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Mid-West,Euro Million,301.1,356.3313609467456
5308,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,South-East,Euro Million,247.5,292.8994082840237
5309,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,South-West,Euro Million,340.3,402.72189349112426
5310,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Eastern and Midland,Euro Million,369.9,437.75147928994085
5311,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Dublin and Mid-East,Euro Million,185.0,218.93491124260356
5312,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2011,Midland,Euro Million,184.9,218.81656804733728
5313,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,State,Euro Million,1682.0,1976.4982373678029
5314,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Northern and Western,Euro Million,548.2,644.1833137485313
5315,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Border,Euro Million,252.8,297.0622796709754
5316,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,West,Euro Million,295.4,347.12103407755586
5317,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Southern,Euro Million,805.5,946.533490011751
5318,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Mid-West,Euro Million,271.4,318.91891891891896
5319,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,South-East,Euro Million,223.5,262.63219741480617
5320,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,South-West,Euro Million,310.6,364.9823736780259
5321,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Eastern and Midland,Euro Million,328.4,385.8989424206816
5322,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Dublin and Mid-East,Euro Million,163.9,192.59694477085785
5323,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2012,Midland,Euro Million,164.5,193.30199764982376
5324,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,State,Euro Million,1557.6,1823.887587822014
5325,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Northern and Western,Euro Million,508.8,595.7845433255269
5326,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Border,Euro Million,233.2,273.06791569086647
5327,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,West,Euro Million,275.6,322.7166276346604
5328,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Southern,Euro Million,736.4,862.295081967213
5329,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Mid-West,Euro Million,252.2,295.3161592505855
5330,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,South-East,Euro Million,204.7,239.69555035128803
5331,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,South-West,Euro Million,279.5,327.2833723653396
5332,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Eastern and Midland,Euro Million,312.5,365.92505854800936
5333,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Dublin and Mid-East,Euro Million,154.3,180.6791569086651
5334,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2013,Midland,Euro Million,158.2,185.24590163934425
5335,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,State,Euro Million,1525.8,1780.396732788798
5336,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Northern and Western,Euro Million,503.5,587.5145857642941
5337,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Border,Euro Million,229.1,267.3278879813302
5338,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,West,Euro Million,274.4,320.1866977829638
5339,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Southern,Euro Million,717.7,837.4562427071179
5340,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Mid-West,Euro Million,243.6,284.24737456242707
5341,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,South-East,Euro Million,197.7,230.68844807467912
5342,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,South-West,Euro Million,276.4,322.52042007001165
5343,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Eastern and Midland,Euro Million,304.6,355.42590431738626
5344,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Dublin and Mid-East,Euro Million,153.9,179.5799299883314
5345,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2014,Midland,Euro Million,150.7,175.84597432905483
5346,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,State,Euro Million,1409.9,1649.0058479532163
5347,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Northern and Western,Euro Million,473.9,554.2690058479532
5348,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Border,Euro Million,217.0,253.80116959064327
5349,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,West,Euro Million,256.8,300.35087719298247
5350,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Southern,Euro Million,658.7,770.4093567251462
5351,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Mid-West,Euro Million,222.7,260.4678362573099
5352,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,South-East,Euro Million,177.9,208.0701754385965
5353,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,South-West,Euro Million,258.1,301.87134502923976
5354,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Eastern and Midland,Euro Million,277.3,324.32748538011697
5355,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Dublin and Mid-East,Euro Million,141.0,164.91228070175438
5356,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2015,Midland,Euro Million,136.3,159.41520467836258
5357,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2016,State,Euro Million,1593.4,1857.1095571095573
5358,Net Subsidies on Production: Other Subsidies Less Taxes on Production,2016,Northern and Western,Euro Million,540.8,630.3030303030303
